2127	4	6044	33
6511	5	6512	65
2458	2	5020	61
6196	4	6195	10
300	2	4329	68
6197	7	1164	48
1301	0	424	35
2139	8	7860	44
3004	0	125	19
1190	3	5321	67
6190	4	1588	66
799	3	5341	39
846	2	5030	57
2489	4	6046	46
7648	9	10575	53
156	2	4363	63
3121	3	5237	55
2495	8	7731	64
4316	2	4685	61
3731	0	103	8
3328	7	2316	2
3442	2	4977	63
6666	5	6667	68
6056	7	139	47
5742	6	4189	18
8372	9	8373	33
3394	6	7454	36
951	4	1697	43
7748	8	7862	71
5805	3	5410	37
4949	2	4388	63
541	7	105	32
2789	3	5204	33
2320	3	5263	16
7467	6	7448	52
1661	9	10063	65
6776	5	6777	28
3984	7	316	71
1727	3	5261	46
3727	4	272	59
5463	3	5172	36
2459	0	103	19
7637	9	10440	16
2542	0	67	2
3585	7	2688	70
1143	9	10417	37
990	3	5177	60
467	6	7481	30
2610	3	5326	39
7839	8	7830	13
6705	5	6466	40
1655	3	5330	46
2837	4	5987	31
3163	4	6144	23
1796	6	7454	41
3777	4	2163	25
1798	2	5104	68
113	2	4339	67
339	0	103	35
3370	7	139	56
9026	9	9027	1
2075	0	243	44
2589	3	5370	28
7671	8	7753	9
2354	2	4914	62
4566	2	4267	46
8740	9	9882	62
2433	4	1539	65
5346	3	5321	51
2374	4	6210	16
112	0	79	23
1925	0	139	14
4243	2	5155	53
3100	3	5404	14
702	0	79	31
2447	0	139	9
436	7	269	70
4427	2	4919	55
4568	2	4489	60
2836	3	5414	24
1937	6	7436	37
5496	3	5817	61
3205	8	7682	66
734	9	9078	41
3017	4	3563	16
5394	3	5670	53
5945	3	5602	67
2978	8	7659	50
229	4	297	69
1955	7	65	4
4948	2	4458	59
4588	2	4893	59
1863	4	2798	41
1767	2	4696	49
2134	6	7482	16
1602	1	4228	65
3531	9	8551	45
4457	2	4458	62
7069	5	7070	0
8723	9	8724	1
3212	2	4727	58
2231	4	1132	55
4745	2	5024	60
3513	2	4337	61
1232	4	1760	31
7486	7	384	49
924	0	925	14
4499	2	4639	55
159	0	83	17
2398	8	7759	4
5693	3	5384	41
5703	3	5377	9
1841	0	125	27
7189	5	7190	69
4638	2	5084	65
2198	4	3359	19
7580	8	7674	3
1774	7	103	55
2054	2	5018	64
4844	2	4696	52
6068	7	224	23
2300	2	5143	60
5913	3	5460	41
1134	0	1135	1
3682	0	139	19
4395	2	4742	63
9942	9	9542	26
881	0	67	3
6669	5	6670	41
1127	2	4443	67
3127	6	3848	8
3803	0	1450	23
5593	3	5181	46
1543	4	3148	7
2766	7	2073	69
108	3	5221	28
429	2	4823	62
7565	8	7823	9
5147	2	5142	62
3197	0	1417	30
2048	0	2049	8
3863	1	3864	52
4550	2	4601	61
2484	0	147	23
3775	0	139	26
7605	9	8904	35
2105	3	5367	10
2301	4	2305	41
138	7	139	64
4233	2	4504	62
4490	2	5032	65
3766	6	3937	33
1760	4	1232	31
2884	2	4676	68
5940	3	5184	11
3246	0	129	23
1140	8	7654	40
6689	5	6690	0
3888	6	7441	45
3060	4	317	71
6118	4	2432	12
4694	2	4609	59
957	4	2856	17
10291	9	10292	9
3974	1	4003	57
4588	2	4589	54
5231	3	5160	56
5690	7	626	63
1805	2	4501	50
788	2	4310	54
2304	4	6084	26
531	4	6072	35
5945	3	5503	36
846	2	4596	57
503	2	4715	57
6150	4	2716	31
5891	3	5543	72
1406	0	35	30
3379	4	3187	22
1776	0	77	20
4550	2	4593	47
3553	4	2031	56
1072	2	4496	47
4444	2	4317	56
5331	3	5332	56
1298	5	6537	48
5668	3	5176	43
5795	7	83	69
3616	4	6180	32
2155	8	7677	11
5616	3	5768	51
121	9	8889	28
2405	4	443	27
3617	4	2982	49
5073	2	4737	49
1616	4	6190	70
813	2	4411	59
3460	8	7653	36
3211	0	55	9
2462	2	4919	66
1126	0	798	13
7621	9	8319	3
4398	2	4842	48
5042	2	5043	61
2271	1	4000	49
2243	3	5465	34
1648	0	648	5
3269	0	103	36
1019	2	4407	69
5769	3	5596	5
2337	4	6211	17
477	9	8709	18
1793	3	5195	18
805	2	4610	62
1167	7	2688	46
3447	9	8073	0
6245	7	3	30
6038	7	3	13
3725	0	2322	39
1228	8	7812	44
3436	3	5179	26
5026	2	4831	70
5253	3	5445	45
4886	2	4348	42
4288	2	5093	69
3835	6	4180	26
3900	6	3823	27
1957	4	1466	60
1764	4	2043	31
1081	0	573	15
4898	2	5116	63
5433	7	3264	59
5161	3	5162	70
4525	2	4236	56
5320	3	5679	65
9863	9	9864	68
3050	0	67	19
3654	7	83	48
5023	2	4841	62
9325	9	9326	35
6285	4	5944	26
5617	3	5386	42
2236	3	5179	41
2084	4	2906	30
2177	2	4466	64
4948	2	4979	60
4550	2	4558	63
4838	2	4950	66
7433	6	3872	15
3559	4	2912	37
19	9	8701	33
2036	0	402	19
3247	3	5225	32
3438	4	2751	62
3540	0	2696	4
2975	8	7726	70
3090	2	4977	51
1889	4	2310	41
2373	0	83	26
5260	3	5464	43
4923	2	4284	57
4996	2	4458	60
2213	3	5371	53
411	3	5179	35
251	0	129	5
4017	1	4018	41
2430	8	7743	45
6113	7	39	58
7497	8	7659	24
3209	0	139	17
6012	4	5915	22
4730	2	5084	53
1246	0	41	20
7605	9	9567	29
1294	1	4064	50
2038	2	4388	45
5780	3	5293	60
4638	2	4586	66
1563	3	5246	39
90	2	4590	62
4905	2	4277	51
2029	2	4388	65
5496	3	5247	57
2550	4	1504	51
3513	2	4390	50
2651	7	3	56
10612	9	10613	64
2645	0	424	47
3659	0	143	5
1406	4	1446	46
3709	8	7675	45
4649	2	5006	64
5536	3	5165	6
2218	0	69	27
5851	9	9455	41
3361	3	5228	69
7372	5	7373	59
223	0	224	21
10504	9	10505	3
5905	3	5353	66
3393	1	3897	30
6263	4	6262	10
4326	2	4846	65
1632	4	46	62
3049	0	602	27
2243	0	648	8
1105	4	6035	22
4874	2	5097	57
7480	6	7445	28
5197	3	5782	42
4782	2	4735	58
283	5	7147	57
2528	2	5060	59
1059	0	1060	41
4695	2	4249	63
76	0	77	13
4464	2	4596	63
5253	3	5221	46
776	4	1078	68
4879	2	4895	67
4038	3	5181	29
2904	0	125	16
4659	2	4763	59
4884	2	4509	61
5291	3	5377	6
4417	2	4698	66
4861	2	4709	64
927	6	7425	31
2369	3	5232	31
9958	9	8164	61
10535	9	10536	3
156	2	4821	66
3596	8	7654	71
1079	2	4492	41
6556	5	6474	51
1043	3	5369	60
6525	5	7335	0
3036	7	2602	40
3679	0	1385	30
1916	0	555	33
4401	2	4687	62
4654	2	4682	55
4507	2	4860	57
2379	2	4757	52
3527	2	4472	49
3432	4	178	52
4998	2	4722	67
3589	0	1277	14
2368	4	360	62
3802	3	5390	51
934	0	935	18
4507	2	4610	58
5680	3	5840	50
4964	2	4626	66
911	1	4202	2
5440	3	5261	72
3564	6	3884	16
5392	3	5640	54
7307	5	7308	48
4805	2	4880	67
2384	1	4170	23
4826	2	4397	62
1931	0	103	17
2813	5	6722	7
10112	9	8835	52
10340	9	8716	0
2650	4	2144	68
1545	6	3823	8
1166	7	99	12
5849	3	5410	57
6432	5	6433	60
2781	4	1235	11
1650	2	4968	66
4617	2	4734	41
749	8	7794	53
902	2	4596	45
4162	1	4087	34
2961	0	705	31
2858	7	1667	53
5251	9	9550	35
3436	3	5184	25
2299	2	4734	40
4398	2	4430	52
4829	2	4424	64
1888	9	9346	26
5427	3	5751	33
8757	9	10533	63
3193	3	5335	23
1907	9	9829	18
3090	2	4696	50
6437	9	9847	54
2175	4	3179	19
6017	4	1511	13
2167	2	4511	64
3286	0	2688	17
9952	9	8745	66
6936	5	6368	41
78	7	7519	43
2235	4	2612	34
2299	2	4504	50
9727	9	10139	2
1796	0	265	29
4840	2	4508	58
9621	9	9622	3
1338	0	424	41
3435	6	3831	30
1242	0	1243	42
4594	2	4434	55
1759	2	4925	68
6273	4	1460	13
3481	2	5062	68
1551	3	5384	42
2596	4	3510	39
8536	9	8608	58
5911	3	5263	64
2144	4	2650	68
7283	5	7284	71
2970	3	5173	39
4308	2	4284	62
95	3	5335	66
5772	3	5340	34
1451	6	7445	33
4695	2	4337	68
3313	4	1710	55
271	8	7730	58
6519	5	6396	36
5690	3	5193	36
6195	4	6196	10
5318	3	5256	65
5039	2	4589	56
374	4	6226	16
6383	5	6634	0
1754	3	5198	4
7850	8	7701	39
2005	8	7778	33
3131	7	1178	30
2397	0	1120	35
1693	0	1454	27
9399	9	9400	44
998	8	7652	16
5409	3	5198	3
7328	9	8238	72
4850	2	4236	54
2832	4	2661	71
2945	4	1815	8
1530	2	5151	40
6131	7	103	48
2194	4	3343	41
10135	9	10136	16
3231	0	30	12
813	2	4846	51
1420	7	1361	43
1372	7	57	57
4568	2	4824	71
8178	9	8179	0
1950	9	8756	8
6430	5	6431	29
1168	7	770	10
9216	9	9217	62
2313	7	679	12
3144	3	5335	40
8794	9	8795	11
6049	7	1361	28
2641	6	3858	36
7154	5	7155	55
3052	3	5184	32
2619	9	8643	15
1714	2	4472	40
2293	6	7456	33
5649	3	5520	42
1873	4	319	18
6540	5	6541	54
891	2	4236	52
5996	7	168	40
4791	2	4532	63
3096	6	3823	38
1802	0	139	4
2814	0	510	17
2724	3	5782	45
5870	3	5802	62
2603	4	5979	19
2107	9	9950	0
6418	5	7050	51
2936	3	5264	21
1758	2	4284	61
8315	9	8316	8
10202	9	10203	67
4510	2	5138	46
1440	4	1507	17
6142	7	1385	26
2312	0	597	32
6548	5	6549	60
7019	5	7020	0
4750	2	4238	55
2756	9	10329	29
450	2	4572	45
7849	8	7668	39
4554	2	4607	56
8408	9	8409	1
5276	3	5208	31
7538	7	185	55
3577	1	3870	6
2933	8	7706	63
1290	0	520	21
3487	6	4013	9
4274	2	4946	60
4681	2	5024	57
921	0	848	18
4583	2	4731	42
3392	3	5281	44
2585	0	13	33
4355	2	4496	50
1721	3	5369	61
1237	2	4487	53
2091	3	5535	58
9565	9	9566	27
1735	2	5072	58
3137	4	2331	63
2038	2	4547	59
3430	4	6113	25
4427	2	4835	60
452	4	659	66
2268	7	79	40
6628	5	6629	51
5456	3	5560	63
5884	3	5221	35
4332	2	4621	69
635	3	5387	34
4723	2	4321	53
3255	4	972	18
3770	4	1792	29
162	0	163	20
5831	7	258	56
1692	0	103	2
5786	3	5172	31
1482	0	1483	40
3027	0	79	19
2364	4	3574	57
1838	4	746	40
2947	9	10614	71
2993	3	5195	60
2356	0	28	30
3029	9	9359	31
4427	2	4323	52
4588	2	4921	53
3474	0	103	10
2921	8	7654	64
2195	7	667	33
3692	4	1415	40
5913	3	5198	57
3386	2	4496	57
5959	3	5960	47
2825	7	3	52
5895	9	8851	27
1621	7	1622	5
1195	4	1652	30
8490	9	8863	65
6194	7	79	40
4744	2	4663	72
7839	8	7677	14
4258	2	5140	60
5308	3	5817	59
418	3	5894	37
2381	0	364	20
2251	9	7989	36
4349	2	4350	68
2871	3	5467	53
2795	2	5022	69
3600	2	4472	47
3901	1	3902	18
1908	8	7659	61
3216	4	2655	40
3524	4	3469	34
5398	7	71	71
4235	2	4651	69
1675	2	4727	60
2271	3	5529	58
7579	8	7659	7
5906	3	5179	12
8445	9	8446	71
1499	4	42	69
3732	4	6304	29
7544	7	1164	7
891	2	4314	61
5752	3	5656	70
33	3	5169	45
1247	0	79	12
5291	3	5754	9
2626	2	4931	61
4305	2	4290	67
7678	8	7841	30
2158	0	1569	25
4622	2	4708	63
4646	2	4501	56
4459	2	4445	59
6867	5	6681	62
8300	9	8301	62
1541	3	5187	36
1834	2	4572	59
4934	2	4896	52
3082	9	10138	4
2061	3	5188	30
4251	2	4475	59
7271	5	7272	0
6495	5	6496	31
8469	9	8470	26
783	9	8258	9
1048	3	5437	48
5696	3	5184	12
1388	7	75	39
10119	9	10120	34
4595	2	5027	41
2698	0	103	3
1990	3	5290	63
1875	4	2658	39
2089	8	7800	49
2332	0	655	35
5039	2	4447	62
1360	0	1361	20
1969	0	222	5
1116	0	424	19
1747	2	4291	60
3587	1	3915	55
2722	4	6055	23
2084	0	1222	16
4625	2	5132	59
1763	3	5177	25
2444	0	267	8
2458	2	4900	62
7566	7	1493	70
3092	0	71	3
5222	3	5221	45
2969	2	4240	51
3077	7	79	69
5655	6	7432	14
1001	0	101	11
8918	9	7875	66
2262	4	1868	61
8127	9	9707	30
3225	4	2303	41
4638	2	4387	67
10618	9	10619	15
3418	0	602	17
2531	0	395	16
3168	0	3169	20
2642	8	7653	23
7288	5	7289	72
936	4	2585	56
1821	3	5494	63
4671	2	4559	67
878	0	281	1
4036	1	3848	59
8951	9	9430	44
5080	2	4601	62
4836	2	4613	63
1701	3	5179	25
3471	0	602	23
3571	3	5548	64
33	3	5746	41
7156	5	7195	59
5734	3	5355	42
7591	8	7653	4
4536	2	4759	67
2735	0	30	15
5318	3	5179	59
6306	4	6305	5
7704	8	7652	16
3577	0	2370	4
2870	4	3389	66
5408	3	5274	22
2542	8	7680	3
6975	5	6364	72
5606	3	5367	28
4864	2	4283	53
1490	0	299	9
1557	7	103	13
4585	2	4275	71
7579	7	3	15
3495	4	6157	15
1871	3	5172	66
732	3	5288	27
1789	8	7664	20
4788	2	4717	55
5895	9	8317	24
5797	3	5377	5
8951	9	163	41
5701	3	5335	15
2438	0	139	16
6128	4	3163	33
1286	4	1213	21
7915	9	10603	8
5435	3	5349	67
7113	5	7114	9
855	0	301	33
1449	0	1450	28
834	2	5057	61
3717	2	5089	58
2406	0	589	19
7609	7	975	6
5561	6	3937	35
3999	1	3960	40
663	4	2861	45
3639	0	1047	15
4543	2	4544	66
3403	9	8854	68
3543	4	6018	24
6197	4	3088	19
813	0	323	37
1639	3	5792	53
8725	9	8882	1
3595	0	664	16
9495	9	9496	3
7569	8	7659	4
4935	2	4969	51
5301	3	5261	48
981	7	667	31
8692	9	8693	2
737	0	738	10
1638	4	1952	68
1588	0	139	40
1269	4	2502	62
3091	2	4506	71
7625	8	7657	53
893	3	5271	59
5763	3	5764	41
528	0	529	14
6206	7	79	55
8368	9	10013	62
2831	2	4817	70
913	9	8308	41
1127	2	4253	59
6	3	5391	20
4406	2	4238	55
2177	2	4315	65
1073	3	5172	46
5240	3	5290	59
1394	7	26	54
7745	8	7866	55
4569	2	4240	65
902	2	4717	40
7163	5	6505	61
5851	3	5852	63
1328	8	7653	4
3561	3	5729	62
8347	9	8636	12
6717	5	6718	22
2926	8	7787	57
5236	3	5191	71
3523	0	388	37
3237	8	7655	48
1836	4	6194	18
3774	0	424	20
2385	0	557	10
3485	7	111	62
2431	2	4572	59
1191	4	3054	62
5976	7	103	43
5715	3	5716	49
2444	7	111	46
1517	2	4616	60
6902	5	6903	67
2797	7	79	32
790	8	7659	69
3272	4	2121	19
8548	9	8549	3
4905	2	4513	56
1106	0	101	34
3483	0	183	12
2211	0	120	37
3224	2	4773	65
2366	4	2347	67
3754	7	7490	33
2100	7	71	70
8374	9	8375	71
6645	5	6646	56
4730	2	4538	39
899	6	3813	30
4493	2	4236	53
4611	2	4275	53
795	3	5343	37
6023	4	3028	58
556	9	8502	65
4308	2	4639	63
4499	2	5046	68
4750	2	4719	62
7563	9	9183	29
2970	3	5520	58
160	2	4279	54
3602	0	674	19
961	0	9	9
5041	2	4596	61
2031	0	43	33
4927	2	4439	61
3539	7	877	7
4765	2	4808	64
375	4	2467	20
4280	2	4663	55
5805	3	5339	27
5175	3	5176	20
1375	4	471	44
503	0	370	39
9393	9	10418	58
5282	6	3845	24
5476	3	5172	34
2023	0	79	14
3139	3	5532	63
7505	9	8542	21
1249	0	224	8
3357	4	2570	42
358	2	4764	71
1994	7	139	4
5653	3	5670	17
4569	2	4651	65
3215	4	1193	19
1721	3	5370	61
8276	9	8800	0
2821	4	735	53
978	0	247	41
373	4	1259	17
300	2	4729	64
7831	8	7683	62
7598	8	7654	40
411	3	5360	39
6018	7	77	69
3039	2	4324	56
2123	2	4358	62
3689	0	424	46
8366	9	8367	33
2644	8	7717	62
4529	2	4372	63
4235	2	4257	64
326	3	5736	61
5860	3	5184	15
1752	0	1753	14
6290	4	2279	21
699	3	5340	26
1856	0	212	32
124	9	9405	42
4647	2	4787	67
4745	2	4434	59
4949	2	4541	65
4580	2	4236	52
345	2	4613	65
196	5	7287	6
1887	3	5221	39
206	0	207	47
2348	2	4485	60
1970	4	1187	28
7568	8	7674	3
7577	8	7667	12
4550	2	4492	50
6254	7	139	69
10516	9	10517	62
4482	2	4561	53
6640	5	6641	1
4851	2	5021	71
2222	0	101	17
955	7	917	13
3090	2	4854	58
1019	2	4452	67
1827	2	4240	70
2691	0	3	8
29	4	3064	60
3279	3	5370	45
3670	3	5235	55
3226	4	1971	18
5615	3	5339	53
4716	2	5102	65
5944	7	168	57
5014	2	5126	56
1510	8	7652	16
7641	8	7663	2
1905	0	696	8
2261	0	424	40
8975	9	8976	55
562	9	8700	41
976	0	779	33
3542	3	5179	15
2564	4	2403	26
130	2	4811	55
113	2	5020	70
4449	2	4429	62
4665	2	4327	60
1107	6	3845	25
418	0	419	9
1374	8	7862	52
7863	8	7677	14
1966	9	10543	18
5086	2	4549	51
2587	0	147	10
340	7	137	43
2873	2	4504	61
730	7	168	46
266	0	267	15
3444	0	323	6
4568	2	4741	66
7751	8	7817	35
527	2	4267	47
4543	2	4441	67
2000	3	5179	20
1978	0	139	9
3030	6	7431	5
4886	2	4370	45
536	4	3558	65
3225	0	757	24
4864	2	4740	64
4857	2	4236	50
2818	0	597	35
4106	1	4107	62
280	3	5328	40
3275	2	4291	59
8246	9	8247	9
4771	2	4291	63
1504	0	245	32
3423	3	5224	22
2624	9	8024	27
3627	0	478	34
3014	0	39	7
4490	2	5038	62
4355	2	4547	61
5878	3	5328	40
6049	4	1331	26
8419	9	8420	68
448	0	449	42
3072	3	5571	61
5735	3	5321	70
1207	8	7653	69
4562	2	4339	62
1729	7	9	33
5408	3	5156	20
2058	7	2059	56
3277	4	2984	31
315	4	2397	64
7389	5	7390	0
3051	0	79	35
990	3	5220	51
1268	0	139	19
1203	3	5259	61
1101	4	5981	25
1895	7	79	64
1602	0	1603	33
3402	0	3264	4
4960	2	5137	59
3356	7	1478	47
4480	2	4691	68
4858	2	4293	55
4569	2	4756	63
2671	4	2202	54
2881	4	1354	17
6296	4	3680	69
2974	7	529	24
1693	9	8706	48
3370	0	28	15
5592	3	5686	71
6132	4	6131	25
6068	4	396	7
1558	4	167	42
3543	0	2408	14
10190	9	10191	46
2631	2	4492	66
9104	9	9819	16
4784	2	4509	70
4274	2	4612	58
9812	9	9813	31
2713	7	103	37
3838	3	5179	33
3391	0	308	14
2534	2	4304	61
3698	0	1229	24
4241	2	4603	72
1480	0	1071	22
7646	8	7672	29
4531	2	4341	59
3385	8	7664	41
5223	3	5353	58
4724	2	4762	59
3158	0	125	15
219	2	4291	62
4432	2	4341	63
4399	2	4374	44
3922	1	3886	68
2714	0	463	4
5383	3	5221	40
4666	2	4974	49
1756	4	6198	32
1346	9	10555	32
4361	2	4969	70
5966	9	8667	15
7547	8	7663	2
2091	3	5455	54
7599	7	55	5
4534	2	4642	60
788	2	4262	66
5969	6	3937	39
1737	4	3320	69
2755	4	3157	60
4396	2	4238	51
4886	2	4567	52
3861	3	5196	43
33	3	5177	44
4678	2	5075	60
704	0	705	26
2879	3	5191	29
6420	5	6421	52
272	4	3727	59
3310	0	540	35
2885	0	26	5
6208	4	2043	41
2243	7	1667	50
3772	4	2803	62
3787	1	3865	58
2218	9	10010	64
4531	2	4920	51
7484	6	7427	9
9844	9	9845	60
3393	6	3816	30
3606	0	1028	39
3271	4	1663	62
5585	3	5523	24
3397	0	71	8
4905	2	4559	50
637	9	9136	20
1404	3	5479	30
3410	3	5172	35
3317	0	1723	15
252	3	5177	28
3787	0	889	17
350	0	351	15
725	3	5707	68
1839	4	576	34
1334	3	5847	37
7612	8	7659	10
1457	9	8318	31
3186	0	57	22
2244	0	402	12
5298	3	5377	2
374	0	139	8
1509	2	5153	64
5551	3	5516	66
3136	8	7743	45
2478	4	3550	25
2873	2	5035	65
21	0	22	15
6095	4	235	16
1769	3	5248	37
4836	2	4762	65
5784	7	71	20
3183	7	79	57
2290	0	103	33
3739	7	139	59
3797	8	7652	16
3607	0	638	12
1056	2	4897	61
2610	3	5423	40
5757	3	5485	57
2804	7	103	60
3331	4	2944	10
746	0	277	30
397	0	139	16
1610	0	323	6
2096	0	103	11
160	0	161	38
3236	0	644	5
7777	8	7677	11
4510	2	4593	47
1963	0	1458	15
2519	4	2328	31
936	0	13	33
4794	2	4236	56
5049	2	4267	59
5270	3	5271	69
34	0	35	36
358	2	4342	61
1859	3	5187	51
3524	0	105	20
2428	0	173	10
3667	4	403	6
4838	2	5069	66
5304	3	5307	54
6560	5	6561	59
321	4	2392	29
4784	2	4572	66
7135	5	7136	14
4780	2	4368	71
4784	2	5101	67
4822	2	5071	60
3013	0	79	34
5280	3	5195	32
4101	1	4102	26
7693	8	7708	55
3896	1	3897	35
1495	3	5465	25
5728	3	5259	56
4628	2	4447	68
4643	2	4740	62
1113	3	5485	15
1306	2	4637	58
3032	8	7664	20
7851	8	7812	55
2682	7	57	66
1789	0	245	7
322	2	4472	63
481	8	7813	42
7863	8	7664	22
1305	4	2723	34
4563	2	4472	61
1989	7	3250	36
5834	3	5243	54
7127	5	7128	0
3446	4	2745	69
1007	4	3752	22
2520	4	1033	56
1606	0	89	17
4263	2	4284	56
7530	8	7736	11
3185	0	103	9
6418	5	7230	49
794	7	586	72
6009	7	1042	18
1781	4	3509	34
7449	6	3924	5
4237	2	4348	56
3479	7	1361	39
4911	2	4933	60
450	2	4714	52
2613	4	1591	15
2243	3	5583	21
1055	2	5051	62
3033	0	2053	4
4874	2	5001	71
5979	7	79	31
4861	2	4601	51
2052	7	848	21
396	4	6068	7
5912	3	5686	36
6120	7	1478	29
3066	0	79	9
2513	4	2766	28
242	2	5027	46
2327	7	775	70
5613	7	283	48
804	4	3762	4
4644	2	4323	62
2348	2	4465	67
3146	0	1047	36
1865	4	1129	31
331	2	4262	57
946	0	145	16
3212	2	4238	51
1029	0	381	13
10005	9	3256	35
4545	2	4637	65
3838	3	5546	31
1697	4	951	43
4533	2	4639	60
1364	4	6007	31
2460	8	7743	46
4468	2	4273	46
3266	3	5194	60
7470	6	4020	32
2768	3	5307	13
2991	2	4317	62
5636	3	5177	26
1713	0	30	18
5989	4	6147	21
4258	2	4267	57
1594	9	9990	39
5587	3	5443	72
3342	8	7659	3
1560	7	103	26
5023	2	4950	64
2893	0	30	37
5159	3	5160	25
2494	4	3049	40
684	0	685	20
1748	2	4757	58
9631	9	10175	60
6435	5	6436	63
4695	2	4922	66
6300	4	3369	50
1767	2	4821	62
6087	4	2268	12
834	2	5060	63
4548	2	4400	67
2024	4	162	37
4647	2	4648	68
896	0	544	46
897	0	898	4
10003	9	10004	70
4972	2	4374	68
10163	9	10272	70
1634	3	5169	41
1840	4	2842	35
6025	4	6024	8
5327	3	5390	56
5039	2	4236	54
113	2	4559	68
2612	4	2235	34
3701	4	2455	46
2219	9	10598	39
2486	0	414	20
1059	2	4855	67
247	5	7287	3
6391	5	6392	68
2987	0	253	8
7500	8	7659	30
2896	0	30	36
2925	0	139	35
8092	9	8093	0
3984	1	3985	26
4805	2	4277	62
7391	5	6378	16
9169	9	9170	18
3228	4	2285	22
2473	4	3607	27
4864	2	4596	64
1185	2	4489	57
6972	5	6408	45
3052	3	5520	52
4771	2	4317	64
7616	8	7659	4
788	2	4698	61
4184	3	5353	52
4510	2	4670	56
9423	9	9424	63
90	2	4261	64
5451	7	89	14
4459	2	4299	59
5711	3	5160	30
7618	8	7677	20
581	0	582	30
2087	0	77	12
4409	2	4687	63
1387	0	67	18
5829	3	5377	2
2249	9	9746	50
5357	7	245	45
8589	9	8590	63
4901	2	4682	56
571	4	6247	13
2113	7	224	32
2807	0	173	14
296	0	245	40
3224	0	694	40
2278	0	139	5
400	4	814	50
4862	2	4236	54
3932	1	3878	32
7915	9	10029	9
5963	6	7454	39
7850	8	7813	43
3622	4	926	57
10264	9	10265	65
7627	9	9628	39
4355	2	4238	49
5748	7	674	72
2491	4	1766	6
3492	7	310	26
2138	2	4593	49
7648	9	9665	50
2958	7	1753	26
8288	9	8899	53
5959	9	9718	29
7615	9	9828	48
4750	2	4855	65
2961	8	7688	60
1882	4	1119	32
2402	3	5177	66
2687	0	2688	23
291	2	4592	67
2523	0	1982	44
5612	3	5188	61
4474	2	4388	70
5982	7	667	29
888	1	3884	37
4805	2	4981	62
2458	2	4762	65
3781	4	2560	30
404	7	7551	13
3039	2	4240	47
2883	4	1849	26
7555	8	7659	3
1980	3	5169	44
5722	3	5307	29
10482	9	10483	40
5329	3	5330	64
4269	2	4785	67
4646	2	4487	52
2757	8	7767	35
1757	0	168	45
902	2	4283	43
5957	3	5198	59
5412	3	5548	64
3533	0	1224	11
7621	9	8132	4
934	8	7668	46
3086	3	5194	38
4295	2	4920	57
4239	2	4769	58
7797	8	7659	3
2213	0	103	18
2687	4	3218	41
5972	7	3	24
769	0	770	9
3362	0	89	18
5895	9	9799	18
2899	4	992	49
1649	0	1572	35
4351	2	4806	56
5218	3	5321	57
4879	2	4403	60
10237	9	10238	67
905	4	643	20
6778	5	6779	66
1236	2	4259	63
6315	7	207	39
3612	2	4755	58
7507	8	7653	2
732	3	5228	29
5962	3	5319	67
4599	2	5013	65
9701	9	9702	34
1824	9	8570	67
9830	9	9831	47
4671	2	4627	59
5308	3	5247	59
7810	8	7762	41
92	8	7659	40
3765	0	2688	23
2056	4	3555	64
10016	9	10017	61
1930	9	8467	61
1274	0	17	39
5002	2	4590	64
4668	2	4483	69
7464	6	7445	40
7433	7	30	40
4580	2	4491	54
799	3	5248	17
594	0	273	9
3570	0	1224	19
1714	2	4273	47
5346	3	5571	47
6204	7	2417	1
1586	0	79	24
9015	9	9016	20
2307	6	3813	52
6797	5	6798	0
2844	7	478	63
6612	5	6613	0
5629	7	139	60
337	4	3662	9
3460	8	7659	21
158	4	1165	57
352	0	67	7
4858	2	4478	50
7648	7	729	54
2543	3	5179	22
7815	8	7736	11
3535	4	82	46
1489	3	5363	38
3523	4	584	66
1684	4	594	15
7566	9	10426	45
692	3	5675	52
1565	0	323	23
5766	3	5428	29
5950	7	258	42
6145	4	6102	18
7809	8	7684	9
5528	3	5548	71
495	0	496	25
1072	2	5022	55
6493	5	6981	7
2533	2	4296	59
5524	3	5198	15
6294	7	135	53
3052	3	5465	30
1913	3	5181	39
3340	4	2179	24
5991	8	7659	34
9481	9	9482	1
492	0	424	37
6114	4	6115	10
2352	0	79	12
2960	0	79	15
140	7	295	12
1746	3	5378	55
2076	2	4422	68
7816	8	7654	62
3795	4	1525	33
1799	0	79	36
2606	0	836	12
405	0	149	11
2934	8	7752	49
4550	2	4559	52
4665	2	4661	59
3786	8	7788	49
1336	2	4687	68
2711	0	139	7
5961	3	5172	35
33	3	5395	43
1966	7	7541	35
5591	3	5389	41
2359	6	7459	10
1194	2	4309	59
1055	2	4268	71
4278	2	4680	70
4752	2	4386	69
4462	2	4424	62
5314	3	5335	59
3784	0	346	20
2527	0	1577	7
890	3	5890	13
29	0	30	33
1056	2	4524	58
2379	2	5081	61
2763	0	295	1
1388	0	826	10
4473	2	5099	59
2593	0	83	6
3737	0	139	8
5872	7	454	39
5776	3	5599	59
3681	2	5056	68
687	0	71	16
1347	3	5633	63
4566	2	4388	46
1992	8	7724	12
2837	0	370	20
4982	2	4353	68
3723	3	5271	60
5593	3	5261	43
1252	0	30	41
7226	5	7208	1
4451	2	4498	63
5777	3	5868	37
5427	3	5428	37
1150	0	359	3
1665	0	139	22
3177	9	10146	53
1372	0	57	12
1768	7	103	66
2319	0	806	7
50	0	51	33
4957	2	4249	69
198	8	7659	37
4874	2	5124	59
